bank,sub,clip_id,usa_payload_bytes,jp_payload_bytes,usa_frames,jp_frames,usa_seconds,jp_seconds,max_payload_bytes,max_seconds,max_subfile_bytes,max_region,max_header_patch,max_flag_patch
1490,10,814a,21504,22656,1344,1416,1.568000,1.652000,22656,1.652000,26624,jp,14:40;15:58;3d:63;85:5f;90:80;91:58;94:40;95:58;b0:40;b1:40,5811:01;5821:07
1490,11,814b,16768,23040,1048,1440,1.222667,1.680000,23040,1.680000,26624,jp,14:c0;15:59;3d:65;85:5f;90:00;91:5a;94:c0;95:59;b0:40;b1:40,59a1:01;59b1:07
1490,12,814c,25600,31488,1600,1968,1.866667,2.296000,31488,2.296000,34816,jp,14:c0;15:7a;3d:81;3e:0a;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:7f;91:7b;94:c0;95:7a;b0:40;b1:40,7a81:01;7a91:07
1490,13,814d,16128,15488,1008,968,1.176000,1.129333,16128,1.176000,18432,usa,,3ee1:01;3ef1:07
1491,0,815a,29056,25344,1816,1584,2.118667,1.848000,29056,2.118667,32768,usa,,7121:01;7131:07
1491,1,815b,46720,48768,2920,3048,3.406667,3.556000,48768,3.556000,51200,jp,14:40;15:be;3e:55;85:c3;91:be;94:40;95:be;b0:40;b1:40,be11:01;be21:07
1491,2,815c,53888,51584,3368,3224,3.929333,3.761333,53888,3.929333,57344,usa,,d241:01;d251:07
1491,3,815d,23552,23296,1472,1456,1.717333,1.698667,23552,1.717333,26624,usa,,5b91:01;5ba1:07
1491,4,815e,36224,47488,2264,2968,2.641333,3.462667,47488,3.462667,51200,jp,15:b9;3e:4f;85:bf;91:b9;95:b9;b0:40;b1:40,b8f1:01;b901:07
1491,5,815f,53376,55424,3336,3464,3.892000,4.041333,55424,4.041333,59392,jp,14:40;15:d8;3e:72;85:df;91:d8;94:40;95:d8;b0:40;b1:40,d801:01;d811:07
1491,6,8160,8704,15872,544,992,0.634667,1.157333,15872,1.157333,18432,jp,15:3d;3d:45;85:43;91:3e;95:3d;b0:40;b1:40,3d71:01;3d81:07
1491,7,8161,67456,76032,4216,4752,4.918667,5.544000,76032,5.544000,79872,jp,14:c0;15:28;3e:4c;85:2f;90:00;91:29;94:c0;95:28;b0:40;b1:40,128a1:01;128b1:07
1491,8,8162,71424,78208,4464,4888,5.208000,5.702667,78208,5.702667,81920,jp,14:80;15:31;3e:56;85:37;90:80;91:31;94:80;95:31;b0:40;b1:40,13151:01;13161:07
1491,9,8163,23936,23808,1496,1488,1.745333,1.736000,23936,1.745333,26624,usa,,5d61:01;5d71:07
1491,10,8164,65920,66944,4120,4184,4.806667,4.881333,66944,4.881333,69632,jp,14:40;15:05;3e:25;85:0b;91:05;94:40;95:05;b0:40;b1:40,10511:01;10521:07
1491,11,8165,48512,49152,3032,3072,3.537333,3.584000,49152,3.584000,51200,jp,14:c0;15:bf;3e:57;90:00;91:c0;94:c0;95:bf;b0:40;b1:40,bf71:01;bf81:07
1491,12,8166,77824,76544,4864,4784,5.674667,5.581333,77824,5.674667,79872,usa,,12f71:01;12f81:07
1491,13,8167,10624,17152,664,1072,0.774667,1.250667,17152,1.250667,20480,jp,14:c0;15:42;3d:4b;85:47;90:00;91:43;94:c0;95:42;b0:40;b1:40,42a1:01;42b1:07
1492,0,8180,18816,16512,1176,1032,1.372000,1.204000,18816,1.372000,22528,usa,,48f1:01;4901:07
1492,1,8181,12800,16768,800,1048,0.933333,1.222667,16768,1.222667,20480,jp,14:40;15:41;39:49;85:47;90:80;91:41;94:40;95:41;b0:40;b1:40,4121:01;4131:07
1492,2,8182,33280,35072,2080,2192,2.426667,2.557333,35072,2.557333,38912,jp,15:88;3a:19;85:8f;91:89;95:88;b0:40;b1:40,8881:01;8891:07
1492,3,8183,48896,57216,3056,3576,3.565333,4.172000,57216,4.172000,59392,jp,14:80;15:df;3a:7a;85:e3;90:80;91:df;94:80;95:df;b0:40;b1:40,df61:01;df71:07
1492,4,8184,40064,51840,2504,3240,2.921333,3.780000,51840,3.780000,55296,jp,15:ca;3a:63;85:cf;91:ca;95:ca;b0:40;b1:40,ca21:01;ca31:07
1492,5,8185,15104,17920,944,1120,1.101333,1.306667,17920,1.306667,20480,jp,15:45;39:4e;85:4b;91:46;95:45;b0:40;b1:40,45a1:01;45b1:07
1492,6,8186,20736,26496,1296,1656,1.512000,1.932000,26496,1.932000,28672,jp,14:80;15:67;39:74;85:6b;90:80;91:67;94:80;95:67;b0:40;b1:40,6741:01;6751:07
1492,7,8187,53632,50560,3352,3160,3.910667,3.686667,53632,3.910667,57344,usa,,d0f1:01;d101:07
1492,8,8188,63104,69760,3944,4360,4.601333,5.086667,69760,5.086667,73728,jp,15:10;16:01;3a:31;85:17;86:01;91:10;92:01;95:10;96:01;b0:40;b1:40,11051:01;11061:07
1492,9,8189,22784,24832,1424,1552,1.661333,1.810667,24832,1.810667,28672,jp,14:c0;15:60;39:6c;85:67;91:61;94:c0;95:60;b0:40;b1:40,6071:01;6081:07
1492,10,818a,53632,62720,3352,3920,3.910667,4.573333,62720,4.573333,65536,jp,14:00;15:f5;39:82;3a:12;85:fb;90:00;91:f5;94:00;95:f5;b0:40;b1:40,f4c1:01;f4d1:07
1492,11,818b,55040,62592,3440,3912,4.013333,4.564000,62592,4.564000,65536,jp,14:40;15:f4;39:82;3a:12;85:fb;90:80;91:f4;94:40;95:f4;b0:40;b1:40,f421:01;f431:07
1492,12,818c,15616,19456,976,1216,1.138667,1.418667,19456,1.418667,22528,jp,15:4c;39:55;85:4f;91:4c;95:4c;b0:40;b1:40,4be1:01;4bf1:07
1492,13,818d,61056,76032,3816,4752,4.452000,5.544000,76032,5.544000,79872,jp,14:00;15:29;16:01;3a:4d;85:2f;86:01;90:00;91:29;92:01;94:00;95:29;96:01;b0:40;b1:40,128e1:01;128f1:07
1492,14,818e,43392,44544,2712,2784,3.164000,3.248000,44544,3.248000,47104,jp,14:c0;15:ad;3a:43;85:b3;90:00;91:ae;94:c0;95:ad;b0:40;b1:40,ad81:01;ad91:07
1492,15,818f,12800,13952,800,872,0.933333,1.017333,13952,1.017333,16384,jp,14:80;15:36;39:3d;85:3b;90:80;91:36;94:80;95:36;b0:40;b1:40,3651:01;3661:07
1492,16,8190,19840,15104,1240,944,1.446667,1.101333,19840,1.446667,22528,usa,,4d31:01;4d41:07
1492,17,8191,23040,29184,1440,1824,1.680000,2.128000,29184,2.128000,32768,jp,14:c0;15:71;39:81;3a:00;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:77;91:72;94:c0;95:71;b0:40;b1:40,71a1:01;71b1:07
1492,18,8192,88704,113152,5544,7072,6.468000,8.250667,113152,8.250667,116736,jp,14:c0;15:b9;3a:6e;85:bf;90:00;91:ba;94:c0;95:b9;b0:40;b1:40,1b991:01;1b9a1:07
1492,19,8193,75520,83456,4720,5216,5.506667,6.085333,83456,6.085333,86016,jp,15:46;3a:6d;85:4b;91:46;95:46;b0:40;b1:40,145e1:01;145f1:07
1492,20,8194,47616,58368,2976,3648,3.472000,4.256000,58368,4.256000,61440,jp,14:00;15:e4;3a:7f;85:e7;91:e4;94:00;95:e4;b0:40;b1:40,e3b1:01;e3c1:07
1492,21,8195,45696,48640,2856,3040,3.332000,3.546667,48640,3.546667,51200,jp,14:c0;15:bd;3a:55;85:c3;90:00;91:be;94:c0;95:bd;b0:40;b1:40,bda1:01;bdb1:07
1492,22,8196,60800,65408,3800,4088,4.433333,4.769333,65408,4.769333,67584,jp,14:80;15:ff;3a:1e;85:03;86:01;91:ff;94:80;95:ff;b0:40;b1:40,ff61:01;ff71:07
1492,23,8197,69120,80768,4320,5048,5.040000,5.889333,80768,5.889333,83968,jp,14:40;15:3b;3a:61;85:3f;90:80;91:3b;94:40;95:3b;b0:40;b1:40,13af1:01;13b01:07
1492,24,8198,45440,45952,2840,2872,3.313333,3.350667,45952,3.350667,49152,jp,15:b3;3a:49;91:b3;95:b3;b0:40;b1:40,b321:01;b331:07
1492,25,8199,42752,53120,2672,3320,3.117333,3.873333,53120,3.873333,55296,jp,14:40;15:cf;3a:68;85:d3;90:80;91:cf;94:40;95:cf;b0:40;b1:40,cf21:01;cf31:07
1492,26,819a,12416,17536,776,1096,0.905333,1.278667,17536,1.278667,20480,jp,15:44;39:4d;85:4b;91:44;95:44;b0:40;b1:40,4401:01;4411:07
1492,27,819b,52736,48384,3296,3024,3.845333,3.528000,52736,3.845333,55296,usa,,cd71:01;cd81:07
1492,28,819c,74752,79104,4672,4944,5.450667,5.768000,79104,5.768000,81920,jp,14:c0;15:34;3a:5a;85:3b;91:35;94:c0;95:34;b0:40;b1:40,13491:01;134a1:07
1492,29,819d,65024,72448,4064,4528,4.741333,5.282667,72448,5.282667,75776,jp,14:c0;15:1a;16:01;3a:3d;85:1f;91:1b;92:01;94:c0;95:1a;96:01;b0:40;b1:40,11a81:01;11a91:07
1492,30,819e,12416,11008,776,688,0.905333,0.802667,12416,0.905333,16384,usa,,3021:01;3031:07
1493,0,81b2,20352,23680,1272,1480,1.484000,1.726667,23680,1.726667,26624,jp,15:5c;3d:68;85:63;91:5c;95:5c;b0:40;b1:40,5c41:01;5c51:07
1493,1,81b3,58880,60032,3680,3752,4.293333,4.377333,60032,4.377333,63488,jp,14:40;15:ea;3e:06;85:ef;90:80;91:ea;94:40;95:ea;b0:40;b1:40,ea11:01;ea21:07
1493,2,81b4,33536,41728,2096,2608,2.445333,3.042667,41728,3.042667,45056,jp,14:c0;15:a2;3e:36;85:a7;91:a3;94:c0;95:a2;b0:40;b1:40,a291:01;a2a1:07
1493,3,81b5,54528,64384,3408,4024,3.976000,4.694667,64384,4.694667,67584,jp,14:80;15:fb;3d:82;3e:1a;85:ff;90:80;91:fb;94:80;95:fb;b0:40;b1:40,fb61:01;fb71:07
1493,4,81b6,43008,46208,2688,2888,3.136000,3.369333,46208,3.369333,49152,jp,14:80;15:b4;3e:4a;85:bb;90:80;91:b4;94:80;95:b4;b0:40;b1:40,b451:01;b461:07
1493,5,81b7,40192,48768,2512,3048,2.930667,3.556000,48768,3.556000,51200,jp,14:80;15:be;3e:56;85:c3;90:80;91:be;94:80;95:be;b0:40;b1:40,be61:01;be71:07
1493,6,81b8,18176,20224,1136,1264,1.325333,1.474667,20224,1.474667,22528,jp,15:4e;3d:58;85:53;91:4f;95:4e;b0:40;b1:40,4e91:01;4ea1:07
1493,7,81b9,52352,57344,3272,3584,3.817333,4.181333,57344,4.181333,59392,jp,14:00;15:e0;3e:7b;85:e3;90:00;91:e0;94:00;95:e0;b0:40;b1:40,dfe1:01;dff1:07
1493,8,81ba,52864,50304,3304,3144,3.854667,3.668000,52864,3.854667,55296,usa,,ce01:01;ce11:07
1493,9,81bb,12032,10496,752,656,0.877333,0.765333,12032,0.877333,14336,usa,,2ed1:01;2ee1:07
1493,10,81bc,11648,11136,728,696,0.849333,0.812000,11648,0.849333,14336,usa,,2d01:01;2d11:07
1493,11,81bd,21120,21888,1320,1368,1.540000,1.596000,21888,1.596000,24576,jp,14:40;15:55;3d:60;85:5b;91:55;94:40;95:55;b0:40;b1:40,5501:01;5511:07
1493,12,81be,61568,67072,3848,4192,4.489333,4.890667,67072,4.890667,69632,jp,14:00;15:06;16:01;3e:25;85:0b;86:01;90:00;91:06;92:01;94:00;95:06;96:01;b0:40;b1:40,105b1:01;105c1:07
1493,13,81bf,20992,24320,1312,1520,1.530667,1.773333,24320,1.773333,26624,jp,15:5f;3d:6b;85:63;91:5f;95:5f;b0:40;b1:40,5ee1:01;5ef1:07
1493,14,81c0,27520,35328,1720,2208,2.006667,2.576000,35328,2.576000,38912,jp,14:c0;15:89;3d:81;3e:1a;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:8f;90:00;91:8a;94:c0;95:89;b0:40;b1:40,8971:01;8981:07
1493,15,81c1,49280,60800,3080,3800,3.593333,4.433333,60800,4.433333,63488,jp,15:ed;3d:82;3e:0a;85:f3;91:ed;95:ed;b0:40;b1:40,ed11:01;ed21:07
1493,16,81c2,51200,60544,3200,3784,3.733333,4.414667,60544,4.414667,63488,jp,14:40;15:ec;3d:82;3e:08;85:f3;90:80;91:ec;94:40;95:ec;b0:40;b1:40,ebf1:01;ec01:07
1493,17,81c3,69120,72448,4320,4528,5.040000,5.282667,72448,5.282667,75776,jp,15:1a;3e:3d;85:1f;91:1b;95:1a;b0:40;b1:40,11aa1:01;11ab1:07
1493,18,81c4,8704,12928,544,808,0.634667,0.942667,12928,0.942667,16384,jp,14:40;15:32;3d:38;85:37;90:80;91:32;94:40;95:32;b0:40;b1:40,31f1:01;3201:07
1493,19,81c5,43520,45824,2720,2864,3.173333,3.341333,45824,3.341333,49152,jp,14:c0;15:b2;3e:48;85:b7;91:b3;94:c0;95:b2;b0:40;b1:40,b281:01;b291:07
1493,20,81c6,38016,41088,2376,2568,2.772000,2.996000,41088,2.996000,45056,jp,14:80;15:a0;3a:34;85:a7;91:a0;94:80;95:a0;b0:40;b1:40,a031:01;a041:07
1494,0,81ee,26368,27776,1648,1736,1.922667,2.025333,27776,2.025333,30720,jp,14:80;15:6c;3d:7a;85:73;90:80;91:6c;94:80;95:6c;b0:40;b1:40,6c41:01;6c51:07
1494,1,81ef,44032,52224,2752,3264,3.210667,3.808000,52224,3.808000,55296,jp,15:cb;3e:64;85:cf;91:cc;95:cb;b0:40;b1:40,cb71:01;cb81:07
1494,2,81f0,12288,17152,768,1072,0.896000,1.250667,17152,1.250667,20480,jp,15:42;3d:4b;85:47;91:43;95:42;b0:40;b1:40,4291:01;42a1:07
1494,3,81f1,19456,20096,1216,1256,1.418667,1.465333,20096,1.465333,22528,jp,14:40;15:4e;3d:58;85:53;90:80;91:4e;94:40;95:4e;b0:40;b1:40,4e11:01;4e21:07
1494,4,81f2,29056,30592,1816,1912,2.118667,2.230667,30592,2.230667,32768,jp,14:80;15:77;3d:81;3e:06;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:7b;91:77;94:80;95:77;b0:40;b1:40,7741:01;7751:07
1495,0,820a,12160,10880,760,680,0.886667,0.793333,12160,0.886667,14336,usa,,2f41:01;2f51:07
1495,1,820b,24192,23936,1512,1496,1.764000,1.745333,24192,1.764000,26624,usa,,5df1:01;5e01:07
1495,2,820c,20608,24320,1288,1520,1.502667,1.773333,24320,1.773333,26624,jp,14:00;15:5f;3d:6b;85:63;90:00;91:5f;94:00;95:5f;b0:40;b1:40,5ee1:01;5ef1:07
1495,3,820d,25088,29440,1568,1840,1.829333,2.146667,29440,2.146667,32768,jp,15:73;3d:81;3e:01;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:77;91:73;95:73;b0:40;b1:40,72b1:01;72c1:07
1495,4,820e,28672,32768,1792,2048,2.090667,2.389333,32768,2.389333,34816,jp,15:7f;3d:81;3e:0f;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:83;91:80;95:7f;b0:40;b1:40,7fa1:01;7fb1:07
1495,5,820f,26240,25088,1640,1568,1.913333,1.829333,26240,1.913333,28672,usa,,6631:01;6641:07
1495,6,8210,12672,20608,792,1288,0.924000,1.502667,20608,1.502667,24576,jp,15:50;3d:5a;85:57;91:50;95:50;b0:40;b1:40,5041:01;5051:07
1495,7,8211,43904,49920,2744,3120,3.201333,3.640000,49920,3.640000,53248,jp,14:c0;15:c2;3e:5a;85:c7;90:00;91:c3;94:c0;95:c2;b0:40;b1:40,c291:01;c2a1:07
1495,8,8212,12032,11520,752,720,0.877333,0.840000,12032,0.877333,14336,usa,,2ed1:01;2ee1:07
1495,9,8213,34176,35200,2136,2200,2.492000,2.566667,35200,2.566667,38912,jp,15:89;3e:1a;85:8f;91:89;95:89;b0:40;b1:40,88f1:01;8901:07
1495,10,8214,40832,45056,2552,2816,2.977333,3.285333,45056,3.285333,47104,jp,14:00;15:b0;3e:45;85:b3;90:00;91:b0;94:00;95:b0;b0:40;b1:40,afe1:01;aff1:07
1495,11,8215,24704,24960,1544,1560,1.801333,1.820000,24960,1.820000,28672,jp,14:40;15:61;3d:6d;91:61;94:40;95:61;b0:40;b1:40,6101:01;6111:07
1496,0,8228,11776,12544,736,784,0.858667,0.914667,12544,0.914667,16384,jp,14:c0;15:30;39:37;85:37;91:31;94:c0;95:30;b0:40;b1:40,3091:01;30a1:07
1496,1,8229,46976,49280,2936,3080,3.425333,3.593333,49280,3.593333,53248,jp,14:80;15:c0;3a:58;85:c7;91:c0;94:80;95:c0;b0:40;b1:40,c041:01;c051:07
1496,2,822a,71168,68352,4448,4272,5.189333,4.984000,71168,5.189333,73728,usa,,11571:01;11581:07
1496,3,822b,46592,42496,2912,2656,3.397333,3.098667,46592,3.397333,49152,usa,,b5e1:01;b5f1:07
1496,4,822c,13056,16000,816,1000,0.952000,1.166667,16000,1.166667,18432,jp,14:40;15:3e;39:46;85:43;90:80;91:3e;94:40;95:3e;b0:40;b1:40,3df1:01;3e01:07
1496,5,822d,18304,16128,1144,1008,1.334667,1.176000,18304,1.334667,20480,usa,,46f1:01;4701:07
1496,6,822e,50688,48640,3168,3040,3.696000,3.546667,50688,3.696000,53248,usa,,c5d1:01;c5e1:07
1496,7,822f,75136,78976,4696,4936,5.478667,5.758667,78976,5.758667,81920,jp,14:40;15:34;3a:59;85:3b;91:34;94:40;95:34;b0:40;b1:40,13401:01;13411:07
1496,8,8230,27008,25856,1688,1616,1.969333,1.885333,27008,1.969333,30720,usa,,68f1:01;6901:07
1496,9,8231,12160,11904,760,744,0.886667,0.868000,12160,0.886667,14336,usa,,2ef1:01;2f01:07
1496,10,8232,55168,57856,3448,3616,4.022667,4.218667,57856,4.218667,61440,jp,14:c0;15:e1;3a:7d;85:e7;90:00;91:e2;94:c0;95:e1;b0:40;b1:40,e171:01;e181:07
1496,11,8233,10112,12672,632,792,0.737333,0.924000,12672,0.924000,16384,jp,15:31;39:37;85:37;91:31;95:31;b0:40;b1:40,30f1:01;3101:07
1496,12,8234,27136,32256,1696,2016,1.978667,2.352000,32256,2.352000,34816,jp,14:c0;15:7d;39:81;3a:0d;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:83;91:7e;94:c0;95:7d;b0:40;b1:40,7d81:01;7d91:07
1496,13,8235,41984,39680,2624,2480,3.061333,2.893333,41984,3.061333,45056,usa,,a3e1:01;a3f1:07
1496,14,8236,57984,71040,3624,4440,4.228000,5.180000,71040,5.180000,73728,jp,14:40;15:15;16:01;39:82;3a:36;85:1b;86:01;91:15;92:01;94:40;95:15;96:01;b0:40;b1:40,11511:01;11521:07
1496,15,8237,59648,71296,3728,4456,4.349333,5.198667,71296,5.198667,73728,jp,14:40;15:16;16:01;3a:38;85:1b;86:01;90:80;91:16;92:01;94:40;95:16;96:01;b0:40;b1:40,11611:01;11621:07
1496,16,8238,11392,11136,712,696,0.830667,0.812000,11392,0.830667,14336,usa,,2c51:01;2c61:07
1496,17,8239,56576,54528,3536,3408,4.125333,3.976000,56576,4.125333,59392,usa,,dcd1:01;dce1:07
1496,18,823a,12928,15104,808,944,0.942667,1.101333,15104,1.101333,18432,jp,14:c0;15:3a;39:42;85:3f;90:00;91:3b;94:c0;95:3a;b0:40;b1:40,3a91:01;3aa1:07
1496,19,823b,51712,51456,3232,3216,3.770667,3.752000,51712,3.770667,55296,usa,,c9e1:01;c9f1:07
1496,20,823c,15104,12544,944,784,1.101333,0.914667,15104,1.101333,18432,usa,,3a71:01;3a81:07
1496,21,823d,14848,13952,928,872,1.082667,1.017333,14848,1.082667,18432,usa,,3971:01;3981:07
1496,22,823e,11776,11264,736,704,0.858667,0.821333,11776,0.858667,14336,usa,,2db1:01;2dc1:07
1496,23,823f,50816,55808,3176,3488,3.705333,4.069333,55808,4.069333,59392,jp,14:00;15:da;3a:74;85:df;90:00;91:da;94:00;95:da;b0:40;b1:40,d9d1:01;d9e1:07
1496,24,8240,70400,75648,4400,4728,5.133333,5.516000,75648,5.516000,77824,jp,14:40;15:27;3a:4b;85:2b;90:80;91:27;94:40;95:27;b0:40;b1:40,12711:01;12721:07
1496,25,8241,36224,39040,2264,2440,2.641333,2.846667,39040,2.846667,43008,jp,14:80;15:98;3a:2b;85:9f;91:98;94:80;95:98;b0:40;b1:40,9851:01;9861:07
1496,26,8242,87040,94080,5440,5880,6.346667,6.860000,94080,6.860000,96256,jp,14:80;15:6f;39:83;3a:1b;85:73;90:80;91:6f;94:80;95:6f;b0:40;b1:40,16f41:01;16f51:07
1496,27,8243,53120,50176,3320,3136,3.873333,3.658667,53120,3.873333,55296,usa,,cef1:01;cf01:07
1496,28,8244,39680,39552,2480,2472,2.893333,2.884000,39680,2.893333,43008,usa,,9a91:01;9aa1:07
1496,29,8245,15360,16896,960,1056,1.120000,1.232000,16896,1.232000,20480,jp,15:41;39:4a;85:47;91:42;95:41;b0:40;b1:40,4191:01;41a1:07
1496,30,8246,11520,12672,720,792,0.840000,0.924000,12672,0.924000,16384,jp,14:40;15:31;39:37;85:37;90:80;91:31;94:40;95:31;b0:40;b1:40,30f1:01;3101:07
1496,31,8247,25856,28160,1616,1760,1.885333,2.053333,28160,2.053333,30720,jp,14:00;15:6e;39:7c;85:73;91:6e;94:00;95:6e;b0:40;b1:40,6de1:01;6df1:07
1496,32,8248,62976,70272,3936,4392,4.592000,5.124000,70272,5.124000,73728,jp,14:80;15:12;16:01;3a:33;85:17;86:01;90:80;91:12;92:01;94:80;95:12;96:01;b0:40;b1:40,11261:01;11271:07
1496,33,8249,28672,37248,1792,2328,2.090667,2.716000,37248,2.716000,40960,jp,14:40;15:91;39:81;3a:23;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:97;90:80;91:91;94:40;95:91;b0:40;b1:40,9101:01;9111:07
1496,34,824a,15872,13056,992,816,1.157333,0.952000,15872,1.157333,18432,usa,,3d71:01;3d81:07
1496,35,824b,7936,7808,496,488,0.578667,0.569333,7936,0.578667,10240,usa,,1ed1:01;1ee1:07
1496,36,824c,7936,7040,496,440,0.578667,0.513333,7936,0.578667,10240,usa,,1ed1:01;1ee1:07
1496,37,824d,41472,44928,2592,2808,3.024000,3.276000,44928,3.276000,47104,jp,14:80;15:af;3a:45;85:b3;90:80;91:af;94:80;95:af;b0:40;b1:40,af61:01;af71:07
1496,38,824e,23552,26624,1472,1664,1.717333,1.941333,26624,1.941333,28672,jp,14:00;15:68;39:75;85:6b;91:68;94:00;95:68;b0:40;b1:40,67e1:01;67f1:07
1497,0,825a,66304,57984,4144,3624,4.834667,4.228000,66304,4.834667,69632,usa,,102a1:01;102b1:07
1497,1,825b,103424,84096,6464,5256,7.541333,6.132000,103424,7.541333,106496,usa,,193a1:01;193b1:07
1497,2,825c,37632,33664,2352,2104,2.744000,2.454667,37632,2.744000,40960,usa,,92a1:01;92b1:07
1497,3,825d,72320,71936,4520,4496,5.273333,5.245333,72320,5.273333,75776,usa,,11a41:01;11a51:07
1497,4,825e,50688,46976,3168,2936,3.696000,3.425333,50688,3.696000,53248,usa,,c5c1:01;c5d1:07
1497,5,825f,50304,57984,3144,3624,3.668000,4.228000,57984,4.228000,61440,jp,14:40;15:e2;3e:7d;85:e7;91:e2;94:40;95:e2;b0:40;b1:40,e1f1:01;e201:07
1497,6,8260,46592,43776,2912,2736,3.397333,3.192000,46592,3.397333,49152,usa,,b591:01;b5a1:07
1497,7,8261,55936,51712,3496,3232,4.078667,3.770667,55936,4.078667,59392,usa,,da31:01;da41:07
1497,8,8262,77312,79232,4832,4952,5.637333,5.777333,79232,5.777333,81920,jp,14:40;15:35;3e:5a;85:3b;90:80;91:35;94:40;95:35;b0:40;b1:40,13511:01;13521:07
1497,9,8263,19072,19328,1192,1208,1.390667,1.409333,19328,1.409333,22528,jp,15:4b;3d:55;91:4b;95:4b;b0:40;b1:40,4b21:01;4b31:07
1497,10,8264,87808,86912,5488,5432,6.402667,6.337333,87808,6.402667,90112,usa,,156e1:01;156f1:07
1497,11,8265,75520,73344,4720,4584,5.506667,5.348000,75520,5.506667,77824,usa,,126a1:01;126b1:07
1497,12,8266,44928,44288,2808,2768,3.276000,3.229333,44928,3.276000,47104,usa,,af61:01;af71:07
1497,13,8267,36864,38144,2304,2384,2.688000,2.781333,38144,2.781333,40960,jp,15:94;3e:27;85:9b;91:95;95:94;b0:40;b1:40,9491:01;94a1:07
1497,14,8268,51968,51840,3248,3240,3.789333,3.780000,51968,3.789333,55296,usa,,cae1:01;caf1:07
1497,15,8269,22656,19584,1416,1224,1.652000,1.428000,22656,1.652000,26624,usa,,5831:01;5841:07
1497,16,826a,40832,38400,2552,2400,2.977333,2.800000,40832,2.977333,43008,usa,,9f11:01;9f21:07
1497,17,826b,92544,86656,5784,5416,6.748000,6.318667,92544,6.748000,96256,usa,,16911:01;16921:07
1497,18,826c,74368,84736,4648,5296,5.422667,6.178667,84736,6.178667,88064,jp,14:00;15:4b;3e:72;85:4f;90:00;91:4b;94:00;95:4b;b0:40;b1:40,14ac1:01;14ad1:07
1497,19,826d,63616,75520,3976,4720,4.638667,5.506667,75520,5.506667,77824,jp,14:c0;15:26;16:01;3e:4a;85:2b;86:01;90:00;91:27;92:01;94:c0;95:26;96:01;b0:40;b1:40,12691:01;126a1:07
1497,20,826e,50944,57344,3184,3584,3.714667,4.181333,57344,4.181333,59392,jp,14:c0;15:df;3e:7b;85:e3;91:e0;94:c0;95:df;b0:40;b1:40,df91:01;dfa1:07
1497,21,826f,87296,102016,5456,6376,6.365333,7.438667,102016,7.438667,104448,jp,14:80;15:8e;3d:83;3e:3e;85:93;90:80;91:8e;94:80;95:8e;b0:40;b1:40,18e61:01;18e71:07
1497,22,8270,67200,76288,4200,4768,4.900000,5.562667,76288,5.562667,79872,jp,14:00;15:2a;3e:4e;85:2f;90:00;91:2a;94:00;95:2a;b0:40;b1:40,129b1:01;129c1:07
1497,23,8271,38912,36736,2432,2296,2.837333,2.678667,38912,2.837333,40960,usa,,9771:01;9781:07
1497,24,8272,45312,43776,2832,2736,3.304000,3.192000,45312,3.304000,49152,usa,,b0c1:01;b0d1:07
1498,0,828a,40576,38912,2536,2432,2.958667,2.837333,40576,2.958667,43008,usa,,9e41:01;9e51:07
1498,1,828b,74880,79872,4680,4992,5.460000,5.824000,79872,5.824000,81920,jp,14:c0;15:37;3e:5d;85:3b;90:00;91:38;94:c0;95:37;b0:40;b1:40,13781:01;13791:07
1498,2,828c,44544,39936,2784,2496,3.248000,2.912000,44544,3.248000,47104,usa,,ad81:01;ad91:07
1498,3,828d,15488,12928,968,808,1.129333,0.942667,15488,1.129333,18432,usa,,3c31:01;3c41:07
1498,4,828e,11520,13440,720,840,0.840000,0.980000,13440,0.980000,16384,jp,14:80;15:34;3d:3b;85:3b;90:80;91:34;94:80;95:34;b0:40;b1:40,3461:01;3471:07
1498,5,828f,41984,44672,2624,2792,3.061333,3.257333,44672,3.257333,47104,jp,14:80;15:ae;3e:43;85:b3;90:80;91:ae;94:80;95:ae;b0:40;b1:40,ae31:01;ae41:07
1498,6,8290,30208,28544,1888,1784,2.202667,2.081333,30208,2.202667,32768,usa,,7581:01;7591:07
1498,7,8291,13184,15616,824,976,0.961333,1.138667,15616,1.138667,18432,jp,14:c0;15:3c;3d:44;85:43;90:00;91:3d;94:c0;95:3c;b0:40;b1:40,3c91:01;3ca1:07
1498,8,8292,50688,49792,3168,3112,3.696000,3.630667,50688,3.696000,53248,usa,,c5a1:01;c5b1:07
1498,9,8293,32512,31360,2032,1960,2.370667,2.286667,32512,2.370667,34816,usa,,7e81:01;7e91:07
